0.00000000+0i
60.72453510+10.56907449i
60.80617339+10.58142573i
60.88626986+10.60101434i
60.96329583+10.62768129i
61.03578933+10.66087581i
61.10238020+10.69967606i
61.16191582+10.74289232i
61.21358677+10.78917029i
61.25695193+10.83701171i
61.29193243+10.88480398i
61.31878128+10.93096815i
61.33805298+10.97410698i
61.35059740+11.01303449i
61.35753425+11.04678376i
61.36012489+11.07464563i
61.35964431+11.09620744i
61.35735545+11.11136081i
61.35449353+11.12028613i
61.35218732+11.12337532i
61.35138048+11.12115454i
61.35281584+11.11426872i
61.35704047+11.10346590i
61.36443093+11.08951878i
61.37521865+11.07314639i
61.38949493+11.05499832i
61.40722215+11.03565426i
61.42828968+11.01562124i
61.45256974+10.99533096i
61.47992860+10.97513926i
61.51022809+10.95533319i
61.54333311+10.93616663i
61.57911921+10.91789583i
61.61747403+10.90078651i
61.65829163+10.88511449i
61.70144395+10.87116872i
61.74675229+10.85925422i
61.79398155+10.84969278i
61.84283949+10.84281634i
61.89297253+10.83893446i
61.94396170+10.83830160i
61.99532181+10.84111068i
62.04650817+10.84748971i
62.09695041+10.85748519i
62.14608627+10.87104554i
62.19336834+10.88801770i
62.23826983+10.90815155i
62.28031357+10.93112144i
62.31910087+10.95654788i
62.35431738+10.98400182i
62.38573233+11.01301026i
62.41319475+11.04308427i
62.43662978+11.07374689i
62.45603794+11.10453883i
62.47149208+11.13501969i
62.48312249+11.16477426i
62.49110189+11.19341894i
62.49564252+11.22060294i
62.49699566+11.24600834i
62.49544987+11.26935013i
62.49132906+11.29037635i
62.48499217+11.30886808i
62.47683230+11.32464234i
62.46727257+11.33756681i
62.45676195+11.34757440i
62.44577446+11.35466625i
62.43480331+11.35891356i
62.42433177+11.36046706i
62.41480400+11.35956645i
62.40661925+11.35654228i
62.40012546+11.35181028i
62.39558734+11.34584296i
62.39315445+11.33914124i
62.39285484+11.33222873i
62.39459744+11.32564181i
62.39818418+11.31987977i
62.40332210+11.31535501i
62.40962580+11.31238306i
62.41662842+11.31118007i
62.42383684+11.31185019i
62.43078688+11.31437292i
62.43705428+11.31860064i
62.44226191+11.32426784i
62.44611562+11.33103734i
62.44844009+11.33854655i
62.44918601+11.34641671i
62.44842430+11.35426300i
62.44631715+11.36174493i
62.44308913+11.36861677i
62.43902137+11.37473768i
62.43444027+11.38006969i
62.42966095+11.38466787i
62.42493072+11.38867055i
62.42041770+11.39229725i
62.41620918+11.39583742i
62.41230280+11.39959363i
62.40859790+11.40382474i
62.40489374+11.40873463i
62.40089995+11.41446679i
62.39628870+11.42107765i
62.39074696+11.42850982i
62.38398689+11.43658675i
62.37575461+11.44502117i
62.36587405+11.45345717i
62.35429078+11.46151223i
62.34108075+11.46878572i
62.32644528+11.47487044i
62.31068579+11.47941070i
62.29417859+11.48216040i
62.27736984+11.48299464i
62.26076244+11.48190930i
62.24485092+11.47901916i
62.23005611+11.47455596i
62.21671217+11.46886800i
62.20506190+11.46240787i
62.19523325+11.45567095i
62.18721595+11.44913397i
62.18085683+11.44324270i
62.17586916+11.43840294i
62.17187992+11.43493552i
62.16847681+11.43303131i
62.16521778+11.43274221i
62.16164262+11.43398617i
62.15733125+11.43657223i
62.15196193+11.44022556i
62.14532297+11.44459246i
62.13731259+11.44925253i
62.12793864+11.45377909i
62.11731815+11.45779981i
62.10567736+11.46100874i
62.09334107+11.46317069i
62.08067998+11.46414288i
62.06805794+11.46389669i
62.05582136+11.46252196i
62.04429180+11.46021952i
62.03372846+11.45726377i
62.02429080+11.45396523i
62.01603104+11.45066312i
62.00889784+11.44771636i
62.00275491+11.44545903i
61.99739950+11.44415570i
61.99256617+11.44399254i
61.98793542+11.44507738i
61.98317701+11.44743996i
61.97799333+11.45103221i
61.97212804+11.45572834i
61.96536883+11.46133185i
61.95756117+11.46761084i
61.94862212+11.47433332i
61.93854304+11.48127423i
61.92738473+11.48821977i
61.91525317+11.49498898i
61.90227513+11.50145529i
61.88859337+11.50755085i
61.87436174+11.51326379i
61.85972081+11.51862450i
61.84477352+11.52369198i
61.82958032+11.52855105i
61.81415998+11.53330758i
61.79849382+11.53806456i
61.78252998+11.54289815i
61.76618421+11.54785289i
61.74934407+11.55294086i
61.73188959+11.55813742i
61.71371409+11.56337695i
61.69472823+11.56855203i
61.67486230+11.57351622i
61.65407720+11.57809827i
61.63237546+11.58211624i
61.60980346+11.58538037i
61.58645061+11.58769577i
61.56244524+11.58887629i
61.53795050+11.58875821i
61.51316356+11.58720309i
61.48831380+11.58409907i
61.46365385+11.57936787i
61.43945066+11.57297168i
61.41598368+11.56491461i
61.39354253+11.55524342i
61.37241519+11.54405173i
61.35287620+11.53148405i
61.33518434+11.51773665i
61.31957897+11.50305664i
61.30626196+11.48773735i
61.29537963+11.47211375i
61.28701907+11.45656158i
61.28120578+11.44149256i
61.27789155+11.42733091i
61.27694244+11.41448978i
61.27813634+11.40336653i
61.28116607+11.39433674i
61.28565501+11.38772408i
61.29117267+11.38377017i
61.29723784+11.38262862i
61.30332634+11.38436420i
61.30890986+11.38894893i
61.31349489+11.39625817i
61.31663041+11.40606982i
61.31791267+11.41807085i
61.31700885+11.43188987i
61.31368071+11.44712975i
61.30778932+11.46337410i
61.29929140+11.48019398i
61.28822087+11.49718125i
61.27467047+11.51398201i
61.25878806+11.53030327i
61.24076978+11.54591165i
61.22082567+11.56062709i
61.19914533+11.57431655i
61.17589108+11.58689271i
61.15119789+11.59830732i
61.12517298+11.60851779i
61.09789553+11.61745383i
61.06941657+11.62501077i
61.03976642+11.63104851i
61.00899157+11.63538637i
60.97719170+11.63779796i
60.94452703+11.63801009i
60.91122185+11.63571179i
60.87758212+11.63059900i
60.84401304+11.62241933i
60.81102256+11.61098106i
60.77921247+11.59616152i
60.74923368+11.57794958i
60.72174150+11.55648796i
60.69738674+11.53208175i
60.67680191+11.50519335i
60.66053252+11.47641711i
60.64896828+11.44645407i
60.64232935+11.41610683i
60.64066429+11.38626340i
60.64383965+11.35781627i
60.65152955+11.33158143i
60.66321365+11.30828220i
60.67819115+11.28853922i
60.69565104+11.27282035i
60.71474235+11.26139064i
60.73458820+11.25430227i
60.75430112+11.25140216i
60.77305987+11.25236994i
60.79018611+11.25675588i
60.80515983+11.26398852i
60.81761934+11.27339056i
60.82736123+11.28425857i
60.83434047+11.29594262i
60.83867035+11.30786224i
60.84060942+11.31951194i
60.84049578+11.33048880i
60.83868153+11.34052012i
60.83551959+11.34946893i
60.83135542+11.35732452i
60.82648527+11.36415529i
60.82111456+11.37006154i
60.81534950+11.37516600i
60.80920366+11.37960442i
60.80263057+11.38347840i
60.79555635+11.38680815i
60.78788629+11.38952309i
60.77951533+11.39146646i
60.77038084+11.39241828i
60.76051529+11.39211832i
60.75005683+11.39027078i
60.73924715+11.38655670i
60.72842077+11.38069657i
60.71799435+11.37251281i
60.70846458+11.36194235i
60.70039410+11.34903877i
60.69434138+11.33398333i
60.69079051+11.31709601i
60.69013721+11.29883771i
60.69268105+11.27979690i
60.69858671+11.26062311i
60.70784522+11.24196034i
60.72026624+11.22443374i
60.73548789+11.20863682i
60.75302591+11.19506732i
60.77232291+11.18406310i
60.79275819+11.17578936i
60.81366355+11.17024282i
60.83440242+11.16727284i
60.85444894+11.16660260i
60.87340377+11.16783326i
60.89099597+11.17045993i
60.90709211+11.17395139i
60.92170543+11.17782985i
60.93499767+11.18168685i
60.94726507+11.18519013i
60.95886838+11.18811789i
60.97016286+11.19039303i
60.98148427+11.19208998i
60.99313819+11.19342371i
61.00534650+11.19469455i
61.01819395+11.19623304i
61.03161739+11.19838889i
61.04541316+11.20151734i
61.05927375+11.20591073i
61.07282452+11.21173014i
61.08563099+11.21899173i
61.09721464+11.22756945i
61.10713154+11.23720899i
61.11505105+11.24754159i
61.12077158+11.25808683i
61.12422321+11.26826900i
61.12548098+11.27749906i
61.12477818+11.28525653i
61.12250895+11.29110591i
61.11921339+11.29470512i
61.11550277+11.29584798i
61.11198480+11.29450660i
61.10924864+11.29083990i
61.10785141+11.28518247i
61.10825055+11.27798913i
61.11073619+11.26977944i
61.11541763+11.26112660i
61.12222893+11.25264085i
61.13095691+11.24488643i
61.14126908+11.23829851i
61.15271924+11.23316663i
61.16476502+11.22963417i
61.17685521+11.22769591i
61.18851727+11.22719553i
61.19937475+11.22782516i
61.20915371+11.22914164i
61.21771477+11.23064788i
61.22508515+11.23187424i
61.23146508+11.23239485i
61.23721451+11.23183915i
61.24278699+11.22995009i
61.24866340+11.22664217i
61.25533874+11.22201313i
61.26330643+11.21633536i
61.27297983+11.21001328i
61.28461382+11.20354065i
61.29828907+11.19749204i
61.31391447+11.19250487i
61.33123914+11.18918953i
61.34986448+11.18803951i
61.36924656+11.18941340i
61.38871381+11.19353045i
61.40755544+11.20044807i
61.42510977+11.21003939i
61.44078197+11.22198877i
61.45405472+11.23580617i
61.46454157+11.25089920i
61.47204030+11.26664502i
61.47654365+11.28240480i
61.47823020+11.29753836i
61.47741921+11.31147756i
61.47452536+11.32379965i
61.47004973+11.33424198i
61.46456373+11.34269892i
61.45862878+11.34920690i
61.45271602+11.35392930i
61.44719025+11.35715343i
61.44230746+11.35927546i
61.43820255+11.36072479i
61.43487707+11.36188846i
61.43219675+11.36309599i
61.42990431+11.36461277i
61.42768348+11.36660669i
61.42522306+11.36911480i
61.42222968+11.37203668i
61.41843772+11.37514422i
61.41365851+11.37813090i
61.40782967+11.38066102i
61.40102493+11.38237948i
61.39344792+11.38292411i
61.38540123+11.38198694i
61.37725539+11.37937546i
61.36944268+11.37502491i
61.36244372+11.36899657i
61.35672016+11.36146911i
61.35264754+11.35272997i
61.35050176+11.34317369i
61.35045616+11.33328905i
61.35256661+11.32359508i
61.35675664+11.31457709i
61.36281446+11.30667380i
61.37040332+11.30027050i
61.37911314+11.29566442i
61.38851222+11.29303025i
61.39815754+11.29241316i
61.40760398+11.29373553i
61.41645017+11.29683018i
61.42438438+11.30147377i
61.43119367+11.30739338i
61.43676083+11.31427603i
61.44104876+11.32181607i
61.44408497+11.32976252i
61.44595841+11.33792857i
61.44681069+11.34619091i
61.44679215+11.35448628i
61.44601782+11.36280808i
61.44455872+11.37120565i
61.44244083+11.37977612i
61.43964044+11.38862322i
61.43607942+11.39781626i
61.43162431+11.40738189i
61.42609422+11.41730151i
61.41930044+11.42749851i
61.41108615+11.43782543i
61.40133424+11.44806144i
61.38997203+11.45791975i
61.37699435+11.46708470i
61.36248673+11.47524891i
61.34663001+11.48212070i
61.32969432+11.48743104i
61.31200928+11.49096833i
61.29393405+11.49261319i
61.27585135+11.49234543i
61.25815894+11.49024070i
61.24122679+11.48645382i
61.22535432+11.48120207i
61.21076184+11.47476189i
61.19759097+11.46746017i
61.18590699+11.45963088i
61.17570114+11.45157168i
61.16689107+11.44353521i
61.15932871+11.43572752i
61.15283977+11.42829995i
61.14726312+11.42134106i
61.14245872+11.41487499i
61.13831055+11.40886863i
61.13474131+11.40326742i
61.13172710+11.39803115i
61.12930040+11.39314108i
61.12754309+11.38860424i
61.12655185+11.38447452i
61.12640347+11.38087385i
61.12714794+11.37799647i
61.12880206+11.37610206i
61.13131733+11.37548184i
61.13454795+11.37642455i
61.13824441+11.37920970i
61.14205882+11.38409789i
61.14557168+11.39128277i
61.14831872+11.40084289i
61.14979616+11.41273207i
61.14947314+11.42678105i
61.14685329+11.44270547i
61.14153647+11.46011392i
61.13323102+11.47850952i
61.12175737+11.49730271i
61.10706578+11.51587518i
61.08925414+11.53364376i
61.06857145+11.55007320i
61.04540729+11.56468462i
61.02023859+11.57709744i
60.99357652+11.58707148i
60.96595588+11.59451528i
60.93792356+11.59947957i
60.90998093+11.60212417i
60.88252632+11.60268499i
60.85584344+11.60146741i
60.83010376+11.59883389i
60.80537830+11.59514180i
60.78164942+11.59068139i
60.75881313+11.58566334i
60.73669139+11.58021770i
60.71509337+11.57438881i
60.69387667+11.56813008i
60.67295964+11.56130303i
60.65232551+11.55368930i
60.63204353+11.54505097i
60.61228994+11.53519088i
60.59335225+11.52396469i
60.57561787+11.51128900i
60.55951748+11.49718229i
60.54546842+11.48180566i
60.53386332+11.46547107i
60.52505748+11.44863251i
60.51930538+11.43184196i
60.51669737+11.41570534i
60.51714688+11.40087375i
60.52039428+11.38802696i
60.52602553+11.37779115i
60.53349100+11.37065661i
60.54210920+11.36696128i
60.55108429+11.36688730i
60.55959368+11.37044373i
60.56687565+11.37744924i
60.57224682+11.38752866i
60.57511273+11.40012761i
60.57502027+11.41458556i
60.57171028+11.43020896i
60.56512800+11.44628579i
60.55541413+11.46210062i
60.54286011+11.47700965i
60.52786341+11.49051575i
60.51091854+11.50228346i
60.49260065+11.51213650i
60.47348337+11.52004510i
60.45405670+11.52611338i
60.43471051+11.53057684i
60.41573152+11.53378699i
60.39728759+11.53613468i
60.37941221+11.53797341i
60.36200133+11.53960397i
60.34482635+11.54126705i
60.32759911+11.54310631i
60.31003682+11.54513140i
60.29187509+11.54721058i
60.27287872+11.54908087i
60.25289604+11.55039877i
60.23191320+11.55079095i
60.21006494+11.54986445i
60.18762837+11.54722059i
60.16499116+11.54252466i
60.14261993+11.53557567i
60.12105387+11.52632025i
60.10088889+11.51485167i
60.08269843+11.50140474i
60.06695417+11.48635076i
60.05401024+11.47019654i
60.04409800+11.45356897i
60.03730017+11.43713823i
60.03352488+11.42154094i
60.03250053+11.40736480i
60.03378786+11.39513774i
60.03684043+11.38527364i
60.04106505+11.37801809i
60.04583392+11.37343750i
60.05049902+11.37142562i
60.05446425+11.37173593i
60.05725755+11.37401415i
60.05854531+11.37780463i
60.05813216+11.38256533i
60.05595982+11.38774232i
60.05210587+11.39284432i
60.04678359+11.39745759i
60.04032903+11.40125095i
60.03313657+11.40400062i
60.02559446+11.40561514i
60.01807193+11.40614036i
60.01091068+11.40574993i
60.00438228+11.40469789i
59.99864563+11.40327120i
59.99373838+11.40178029i
59.98958263+11.40054864i
59.98601296+11.39986090i
59.98280463+11.39991097i
59.97967916+11.40079156i
59.97631528+11.40249610i
59.97240364+11.40492780i
59.96770159+11.40790878i
59.96204406+11.41118187i
59.95534540+11.41442109i
59.94760829+11.41728381i
59.93893269+11.41946292i
59.92951763+11.42069725i
59.91965241+11.42077667i
59.90967254+11.41956731i
59.89991581+11.41703683i
59.89071338+11.41325945i
59.88238243+11.40840995i
59.87518894+11.40273338i
59.86931049+11.39651488i
59.86482885+11.39007363i
59.86173273+11.38375442i
59.85993137+11.37788567i
59.85926826+11.37273741i
59.85952384+11.36851288i
59.86042344+11.36534821i
59.86167701+11.36331049i
59.86301887+11.36239606i
59.86421559+11.36253005i
59.86506865+11.36357289i
59.86542752+11.36535257i
59.86520268+11.36769687i
59.86436828+11.37043986i
59.86295741+11.37342567i
59.86103868+11.37652730i
59.85869270+11.37966551i
59.85600748+11.38281255i
59.85307405+11.38598900i
59.84996523+11.38924755i
59.84671421+11.39265693i
59.84331032+11.39629861i
59.83970101+11.40026229i
59.83580173+11.40462291i
59.83150582+11.40941773i
59.82668649+11.41464178i
59.82120158+11.42024844i
59.81491727+11.42615276i
59.80773183+11.43223473i
59.79958037+11.43833985i
59.79043562+11.44428375i
59.78031178+11.44987462i
59.76926844+11.45493576i
59.75741134+11.45931011i
59.74488869+11.46286227i
59.73187280+11.46548874i
59.71854171+11.46712820i
59.70507552+11.46776348i
59.69165366+11.46741927i
59.67844152+11.46615019i
59.66557696+11.46402894i
59.65316760+11.46114394i
59.64129215+11.45759680i
59.63000664+11.45348994i
59.61935078+11.44891417i
59.60934921+11.44394617i
59.60001347+11.43864943i
59.59135199+11.43307857i
59.58338007+11.42728383i
59.57612184+11.42131189i
59.56960930+11.41520778i
59.56387728+11.40902443i
59.55895844+11.40283214i
59.55488227+11.39672052i
59.55167272+11.39079741i
59.54933634+11.38518367i
59.54785040+11.38000790i
59.54716050+11.37540544i
59.54718115+11.37151523i
59.54779850+11.36846415i
59.54887302+11.36635146i
59.55024008+11.36524564i
59.55171349+11.36518379i
59.55310323+11.36616865i
59.55423317+11.36816555i
59.55494459+11.37110188i
59.55509810+11.37487025i
59.55458283+11.37934472i
59.55332579+11.38439693i
59.55129366+11.38989936i
59.54849034+11.39572802i
59.54494436+11.40177603i
59.54069640+11.40796719i
59.53579678+11.41425869i
59.53030214+11.42063936i
59.52425892+11.42712081i
59.51768693+11.43372862i
59.51057598+11.44050058i
59.50288686+11.44748280i
59.49455600+11.45471024i
59.48550017+11.46218725i
59.47561742+11.46988370i
59.46479149+11.47773468i
59.45291390+11.48563916i
59.43990606+11.49345863i
59.42572371+11.50101679i
59.41035882+11.50810411i
59.39384960+11.51450026i
59.37629030+11.51999658i
59.35783323+11.52440062i
59.33868518+11.52754001i
59.31908943+11.52928188i
59.29930777+11.52955242i
59.27961694+11.52834065i
59.26030347+11.52569697i
59.24163808+11.52172518i
59.22385007+11.51657471i
59.20712216+11.51043900i
59.19158978+11.50355052i
59.17733748+11.49615596i
59.16439530+11.48849135i
59.15273803+11.48077708i
59.14228903+11.47321563i
59.13293905+11.46598004i
59.12456519+11.45920240i
59.11703460+11.45297154i
59.11020742+11.44733539i
59.10395111+11.44231263i
59.09815486+11.43790434i
59.09273245+11.43409637i
59.08762094+11.43086204i
59.08277403+11.42817575i
59.07815547+11.42602665i
59.07373769+11.42442136i
59.06949926+11.42338298i
59.06541193+11.42294642i
59.06142779+11.42315368i
59.05747658+11.42405286i
59.05346639+11.42569533i
59.04928654+11.42812111i
59.04481060+11.43134439i
59.03989697+11.43535059i
59.03439209+11.44009606i
59.02814686+11.44550658i
59.02103284+11.45147581i
59.01294561+11.45786498i
59.00380622+11.46450594i
58.99356876+11.47121614i
58.98222799+11.47781370i
58.96982076+11.48412040i
58.95642405+11.48996410i
58.94214464+11.49519083i
58.92710893+11.49967688i
58.91146083+11.50333121i
58.89535926+11.50609467i
58.87896552+11.50793599i
58.86243066+11.50884790i
58.84589292+11.50884625i
58.82947781+11.50796823i
58.81329816+11.50626323i
58.79745429+11.50378370i
58.78203399+11.50058333i
58.76711368+11.49671728i
58.75276404+11.49224327i
58.73905562+11.48722272i
58.72605998+11.48172094i
58.71384883+11.47580840i
58.70248968+11.46956691i
58.69204142+11.46309581i
58.68255350+11.45651321i
58.67406379+11.44995487i
58.66658780+11.44356861i
58.66010802+11.43750864i
58.65457172+11.43193447i
58.64989144+11.42700761i
58.64594740+11.42287510i
58.64258988+11.41965303i
58.63963968+11.41742326i
58.63689204+11.41623233i
58.63413610+11.41608630i
58.63117442+11.41694548i
58.62782683+11.41872340i
58.62393323+11.42129028i
58.61936718+11.42449032i
58.61404963+11.42815908i
58.60795161+11.43212692i
58.60109190+11.43622287i
58.59352532+11.44029416i
58.58533098+11.44422569i
58.57660995+11.44794389i
58.56748074+11.45141574i
58.55805668+11.45464332i
58.54842335+11.45765854i
58.53863406+11.46052206i
58.52870960+11.46331841i
58.51863723+11.46613170i
58.50836958+11.46902137i
58.49782444+11.47201730i
58.48688983+11.47511820i
58.47544921+11.47828329i
58.46340674+11.48142415i
58.45069232+11.48440302i
58.43726507+11.48703770i
58.42313081+11.48912607i
58.40835949+11.49047061i
58.39308875+11.49088327i
58.37751999+11.49019120i
58.36189918+11.48826513i
58.34649767+11.48504781i
58.33160824+11.48055972i
58.31753777+11.47489758i
58.30456985+11.46822695i
58.29292757+11.46077492i
58.28276602+11.45282862i
58.27417056+11.44472726i
58.26714798+11.43682268i
58.26161765+11.42943976i
58.25740982+11.42286854i
58.25427227+11.41735919i
58.25190400+11.41309716i
58.24998878+11.41017817i
58.24820190+11.40860327i
58.24621743+11.40828293i
58.24374454+11.40905771i
58.24056376+11.41071889i
58.23653429+11.41301256i
58.23159297+11.41564767i
58.22574934+11.41833603i
58.21908070+11.42083240i
58.21173110+11.42294244i
58.20390387+11.42452459i
58.19582423+11.42549912i
58.18770192+11.42585731i
58.17972367+11.42566320i
58.17204926+11.42504748i
58.16479153+11.42417660i
58.15799638+11.42322189i
58.15163880+11.42235344i
58.14562731+11.42173455i
58.13982635+11.42149414i
58.13407859+11.42169917i
58.12820939+11.42234913i
58.12203333+11.42337858i
58.11538662+11.42466985i
58.10815955+11.42606574i
58.10030298+11.42737210i
58.09182791+11.42836466i
58.08280338+11.42882368i
58.07335432+11.42856842i
58.06366115+11.42746410i
58.05395314+11.42542366i
58.04447521+11.42241668i
58.03545471+11.41847836i
58.02709482+11.41371122i
58.01957078+11.40827958i
58.01301121+11.40238158i
58.00747948+11.39622126i
58.00296992+11.39000298i
57.99941186+11.38392630i
57.99668981+11.37816056i
57.99466353+11.37281944i
57.99317211+11.36795589i
57.99203978+11.36356440i
57.99110502+11.35959254i
57.99024971+11.35595249i
57.98940495+11.35252333i
57.98855041+11.34915713i
57.98771130+11.34570929i
57.98695523+11.34206893i
57.98639163+11.33816495i
57.98616576+11.33396701i
57.98642876+11.32949050i
57.98730780+11.32480144i
57.98890005+11.32001752i
57.99127012+11.31530247i
57.99443716+11.31083816i
57.99836198+11.30679670i
58.00294443+11.30333481i
58.00802822+11.30058971i
58.01342461+11.29865841i
58.01893623+11.29757700i
58.02436182+11.29731648i
58.02950165+11.29778623i
58.03418472+11.29885096i
58.03829600+11.30034778i
58.04178182+11.30208962i
58.04464814+11.30387141i
58.04695182+11.30550138i
58.04879185+11.30683223i
58.05030762+11.30776741i
58.05167230+11.30826110i
58.05305974+11.30831813i
58.05461136+11.30799399i
58.05642957+11.30739476i
58.05857591+11.30667044i
58.06106208+11.30598161i
58.06384089+11.30546601i
